CATEGORY,CALL GROUPS,final_case_type,CASE DESC,occ_date,x_coordinate,y_coordinate,census_tract
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/9/2016,7632811,720250,7202
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/9/2016,7668391,669305,502
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/12/2016,7659145,685138,1900
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/12/2016,7669057,671694,502
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/12/2016,7670022,698814,7300
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/12/2016,7679587,671194,8400
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/14/2016,7613454,707015,7000
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/14/2016,7639812,683470,5200
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/14/2016,7640335,708357,7202
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/14/2016,7644435,676036,
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/14/2016,7662056,667432,402
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/14/2016,7690310,678027,9701
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/16/2016,7682933,695839,7300
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/16/2016,7689024,687022,9400
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/18/2016,7638154,681607,4602
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/18/2016,7642895,684313,5100
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/19/2016,7687468,676333,9701
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/20/2016,7666043,671847,702
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/20/2016,7671137,663131,8902
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/21/2016,7665753,670680,501
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/21/2016,7686778,681784,9202
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/23/2016,7614786,704977,4300
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/23/2016,7667056,698059,7600
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/24/2016,7623123,704651,4300
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/24/2016,7648530,697349,3401
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/24/2016,7673502,696417,7700
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/27/2016,7646380,692900,2203
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/27/2016,7662601,678432,1500
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/27/2016,7673345,687378,
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/28/2016,7643699,683456,10600
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/28/2016,7689763,681708,9301
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/29/2016,7642228,659080,6300
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/29/2016,7644496,680315,5700
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/29/2016,7687116,690391,
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/30/2016,7643153,684570,5100
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/30/2016,7644390,680069,5700
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,12/30/2016,7670082,683521,1702
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/1/2016,7630818,694931,4300
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/1/2016,7663105,662806,8800
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/1/2016,7673015,674039,8302
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/1/2016,7674124,667217,601
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/1/2016,7677194,700947,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/1/2016,7690837,692754,10200
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/2/2016,7620393,708025,4300
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/2/2016,7644292,676324,5700
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/2/2016,7649924,683584,2100
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/2/2016,7660095,683857,1801
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/2/2016,7672335,667764,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/2/2016,7676471,666319,8500
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/2/2016,7678370,701104,7300
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/2/2016,7680262,676453,9201
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/2/2016,7680449,673600,9000
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/2/2016,7680502,674209,9000
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/2/2016,7684235,684510,9302
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/3/2016,7638154,681607,4602
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/3/2016,7643410,704055,3801
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/3/2016,7647212,688355,2303
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/3/2016,7651155,667468,200
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/3/2016,7652235,682732,2100
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/3/2016,7652334,662668,200
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/3/2016,7653037,688435,2502
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/3/2016,7679877,683208,8100
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/3/2016,7684628,677800,9202
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/4/2016,7638756,683290,5200
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/4/2016,7643267,670865,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/4/2016,7646367,682220,1101
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/4/2016,7671196,686633,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/4/2016,7672611,676767,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/4/2016,7673673,687217,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/5/2016,7628294,708243,4102
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/5/2016,7639559,704158,3901
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/5/2016,7642193,678563,5800
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/6/2016,7635173,684782,4601
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/6/2016,7679687,681704,8202
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/7/2016,7639680,708412,7202
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/7/2016,7639805,681711,4602
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/7/2016,7642904,681534,10600
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/7/2016,7643818,668568,5900
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/7/2016,7646983,681075,1101
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/7/2016,7651855,703954,3602
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/7/2016,7655890,703131,7202
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/7/2016,7676381,700127,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/8/2016,7625565,707974,4102
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/8/2016,7631682,670093,6701
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/8/2016,7639584,696449,980000
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/8/2016,7648402,693395,3402
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/8/2016,7658457,691543,2701
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/8/2016,7669862,684857,1702
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/8/2016,7678530,673885,8400
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/8/2016,7682999,660941,8901
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/9/2016,7631722,707763,4001
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/9/2016,7641866,662823,6200
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/9/2016,7643819,680454,5700
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/9/2016,7645902,685666,5100
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/9/2016,7674614,691213,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/10/2016,7639491,704160,3901
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/10/2016,7686875,684446,9302
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/11/2016,7662872,685067,1801
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/12/2016,7641184,684207,5200
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/12/2016,7650945,687438,2402
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/12/2016,7673838,696607,7700
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/13/2016,7633151,659267,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/13/2016,7648633,681363,1101
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/13/2016,7672378,695364,7800
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/13/2016,7680177,694633,9502
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/14/2016,7632864,711439,4101
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/14/2016,7633653,670559,6802
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/14/2016,7653543,674900,1000
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/14/2016,7673534,684145,8100
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/14/2016,7673710,684718,8100
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/15/2016,7639829,683275,5200
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/15/2016,7653520,688939,2502
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/15/2016,7669198,683037,1701
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/15/2016,7683314,676369,9201
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/16/2016,7637459,696663,980000
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/16/2016,7638213,682970,4601
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/16/2016,7660226,688792,2702
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/16/2016,7672614,678991,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/16/2016,7675293,678219,8201
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/17/2016,7626279,660903,30502
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/17/2016,7669226,677004,1601
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/18/2016,7604494,715921,7000
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/18/2016,7629398,671106,6701
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/18/2016,7641686,684003,5200
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/18/2016,7648109,684161,2100
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/18/2016,7690826,692259,10200
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/19/2016,7644154,698756,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/19/2016,7658999,690305,2701
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/19/2016,7659032,687847,2702
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/19/2016,7666966,682722,1701
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/19/2016,7670383,670542,601
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/19/2016,7672823,691824,2903
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/19/2016,7679587,671194,8400
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/20/2016,7637201,689515,4500
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/20/2016,7638015,673247,5800
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/20/2016,7665074,685005,1701
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/20/2016,7673240,687741,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/20/2016,7682113,698390,7300
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/21/2016,7635917,669405,6802
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/21/2016,7642048,688949,5100
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/21/2016,7643552,713874,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/21/2016,7647219,688622,2303
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/21/2016,7649734,688403,2402
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/21/2016,7651551,703410,3601
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/21/2016,7668777,663175,8600
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/22/2016,7643134,710556,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/22/2016,7669352,682446,1702
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/22/2016,7679587,671194,8400
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/23/2016,7653481,672113,1000
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/23/2016,7654475,686261,2000
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/23/2016,7666181,665009,8700
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/23/2016,7671769,674221,8301
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/23/2016,7679611,675988,8400
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/24/2016,7672907,684746,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/26/2016,7649724,672223,100
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/27/2016,7636849,680325,4602
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/28/2016,7643421,686389,5100
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/28/2016,7655611,674427,901
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/28/2016,7656425,681590,1301
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/28/2016,7657249,681551,1301
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/28/2016,7672946,685568,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/28/2016,7677315,700920,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/29/2016,7627301,654426,6404
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/29/2016,7638218,686394,4700
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/29/2016,7638448,681777,4602
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/29/2016,7642210,678726,
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/29/2016,7645001,704397,3801
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/29/2016,7648486,698835,3702
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/29/2016,7671427,662028,8902
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/29/2016,7680011,687212,8002
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/30/2016,7652278,684030,2100
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/30/2016,7684135,681830,9201
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/30/2016,7691609,680797,9702
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/31/2016,7647454,685613,2303
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/31/2016,7683616,692426,9502
OTHER,TRAFFIC,ACCNON,ACCIDENT - NON INJURY                             ,12/31/2016,7692473,671650,9102
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/2/2016,7644272,701178,
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/2/2016,7647248,686269,
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/4/2016,7669292,679845,1601
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/4/2016,7672602,674182,
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/4/2016,7673064,687264,
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/5/2016,7649639,672262,1000
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/5/2016,7670800,695467,7700
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/7/2016,7662342,661639,8800
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/8/2016,7626828,673774,6900
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/8/2016,7678568,702903,
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/9/2016,7688876,666111,8901
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/11/2016,7644276,684773,5100
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/11/2016,7674542,681794,8201
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/14/2016,7623342,708152,4200
OTHER,TRAFFIC,ACCUNK,ACCIDENT - UNKNOWN INJURY                         ,12/14/2016,7682257,691278,
