"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT13","WT14","WT16","WT18","WT21","WT22"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-16","10.74",,"0.02",,"0.0","0.0","52","63","41",,"   90","  100","29.1","35.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-17","8.05",,"0.19",,"0.0","0.0","54","59","48",,"  160","  160","19.9","25.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-18","7.61",,"0.05",,"0.0","0.0","54","64","48",,"  250","  260","18.1","25.1",,,"    1",,"    1",,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-19","6.49",,"0.43",,"0.0","0.0","53","56","47",,"  100","  210","16.1","23.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-20","6.93",,"0.09",,"0.0","0.0","50","60","43",,"  220","  220","21.9","29.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-21","8.50",,"0.00",,"0.0","0.0","51","69","39",,"  110","  100","25.1","32.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-22","12.97",,"0.14",,"0.0","0.0","60","63","50",,"  200","  200","31.1","40.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-23","7.61",,"0.27",,"0.0","0.0","53","56","47",,"  220","  220","19.9","25.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-24","8.50",,"1.02",,"0.0","0.0","48","54","44",,"  310","  320","18.1","21.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-25","7.61",,"0.15",,"0.0","0.0","50","54","45",,"  200","  230","15.0","19.9","    1",,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-26","8.72",,"0.21",,"0.0","0.0","52","58","42",,"  300","  300","19.9","25.1","    1",,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-27","6.49",,"0.08",,"0.0","0.0","49","56","42",,"  300","  300","21.0","25.1",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-28","5.59",,"0.00",,"0.0","0.0","49","61","40",,"  280","  290","13.0","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-29","5.14",,"0.06",,"0.0","0.0","52","64","39",,"  150","  150","14.1","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-04-30","7.83",,"0.01",,"0.0","0.0","54","60","45",,"  320","  310","16.1","19.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-01","4.70",,"0.01",,"0.0","0.0","49","54","41",,"  200","  210","17.0","19.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-02","5.59",,"0.12",,"0.0","0.0","53","61","49",,"  110","  100","8.9","11.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-03","5.37",,"0.00",,"0.0","0.0","61","82","55",,"  290","  280","13.0","15.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-04","6.26",,"0.04",,"0.0","0.0","71","85","57",,"  320","  320","23.0","27.1","    1",,"    1",,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-05","9.62",,"0.15",,"0.0","0.0","60","60","47",,"  300","  320","18.1","23.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-06","8.50",,"0.00",,"0.0","0.0","51","61","41",,"  320","  320","21.0","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-07","8.28",,"0.00",,"0.0","0.0","53","66","42",,"  320","  310","17.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-08","5.37",,"0.00",,"0.0","0.0","56","72","46",,"  320","  320","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-09","4.70",,"0.00",,"0.0","0.0","60","75","48",,"  320","  320","13.0","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-10","5.82",,"0.00",,"0.0","0.0","61","75","50",,"  270","  270","18.1","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-11","8.95",,"0.16",,"0.0","0.0","60","61","47",,"  250","  250","25.1","32.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-12","10.29",,"0.14",,"0.0","0.0","50","56","45",,"  230","  220","25.1","33.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-13","6.93",,"0.57",,"0.0","0.0","49","53","45",,"  170","  220","14.1","18.1","    1",,"    1",,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-14","4.25",,"0.05",,"0.0","0.0","50","61","46",,"  350","   30","12.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-15","5.14",,"0.22",,"0.0","0.0","53","60","45",,"  180","  160","17.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-16","12.97",,"0.30",,"0.0","0.0","52","56","47",,"  300","  300","32.0","38.9","    1",,"    1",,"    1",,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-17","4.70",,"0.16",,"0.0","0.0","50","57","47",,"   30","  230","10.1","13.0","    1",,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-18","3.36",,"0.00",,"0.0","0.0","54","71","43",,"  330","  330","8.9","11.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-19","6.26",,"0.00",,"0.0","0.0","63","75","51",,"  330","  320","15.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-20","5.59",,"0.00",,"0.0","0.0","62","72","54",,"  320","  320","10.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-21","6.04",,"0.00",,"0.0","0.0","65","83","52",,"  300","  310","15.0","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-22","6.71",,"0.00",,"0.0","0.0","72","91","56",,"  280","  320","14.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-23","9.17",,"0.00",,"0.0","0.0","74","84","52",,"  310","  310","29.1","35.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-24","8.50",,"0.00",,"0.0","0.0","58","66","49",,"  300","  300","21.0","25.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-25","4.47",,"0.00",,"0.0","0.0","57","75","49",,"  310","  310","15.0","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-26","4.92",,"0.00",,"0.0","0.0","65","83","52",,"  310","  340","13.0","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-27","4.03",,"0.00",,"0.0","0.0","71","89","56",,"  310","  280","12.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-28","6.04",,"0.00",,"0.0","0.0","71","85","55",,"  290","  280","12.1","13.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-29","5.14",,"0.00",,"0.0","0.0","63","72","54",,"  320","  320","12.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-30","3.36",,"0.00",,"0.0","0.0","59","60","54",,"  320","  320","13.0","16.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-05-31","4.03",,"0.00",,"0.0","0.0","61","75","54",,"  270","  270","16.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-01","8.72",,"0.01",,"0.0","0.0","65","72","59",,"  240","  220","17.0","21.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-02","6.26",,"0.00",,"0.0","0.0","63","75","56",,"  300","  300","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-03","6.71",,"0.00",,"0.0","0.0","62","67","56",,"  320","  310","15.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-04","8.50",,"0.00",,"0.0","0.0","59","68","53",,"  320","  310","16.1","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-05","6.93",,"0.00",,"0.0","0.0","59","78","48",,"  290","  280","14.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-06","5.37",,"0.00",,"0.0","0.0","69","86","56",,"  310","  310","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-07","5.37",,"0.00",,"0.0","0.0","68","78","55",,"  170","  230","10.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-08","8.50",,"0.29",,"0.0","0.0","64","67","55",,"  250","  280","21.0","27.1","    1",,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-09","8.95",,"0.18",,"0.0","0.0","58","63","51",,"  180","  170","25.9","33.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-10","5.82",,"0.06",,"0.0","0.0","54","62","50",,"  290","  280","18.1","23.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-11","7.38",,"0.00",,"0.0","0.0","57","71","52",,"  310","  310","18.1","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-12","4.03",,"0.03",,"0.0","0.0","58","60","53",,"  310","  320","15.0","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-13","4.25",,"0.02",,"0.0","0.0","56","62","52",,"  240","  240","15.0","17.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-14","3.13",,"0.00",,"0.0","0.0","58","66","50",,"  320","  300","8.9","11.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-15","9.62",,"0.47",,"0.0","0.0","59","63","55",,"  210","  180","16.1","23.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-16","5.59",,"0.02",,"0.0","0.0","61","65","58",,"  230","  210","12.1","16.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-17","4.47",,"0.00",,"0.0","0.0","61","70","56",,"  140","  140","12.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-18","6.93",,"0.00",,"0.0","0.0","65","79","58",,"  290","  300","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-19","6.71",,"0.00",,"0.0","0.0","72","88","61",,"  320","  310","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-20","7.38",,"0.00",,"0.0","0.0","71","79","55",,"  310","  310","21.0","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-21","10.07",,"0.00",,"0.0","0.0","62","75","51",,"  320","  330","18.1","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-22","9.17",,"0.00",,"0.0","0.0","65","82","53",,"  320","  320","18.1","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-23","7.38",,"0.00",,"0.0","0.0","72","91","58",,"  320","  320","17.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-24","8.72",,"0.00",,"0.0","0.0","78","98","60",,"   80","   80","21.9","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-25","6.04",,"0.00",,"0.0","0.0","83","101","63",,"  330","  320","15.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-26","5.82",,"0.00",,"0.0","0.0","70","78","59",,"  310","  320","13.0","16.1",,,"    1",,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-27","5.59",,"0.00",,"0.0","0.0","64","76","57",,"  360","  350","12.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-28","5.14",,"0.00",,"0.0","0.0","64","73","56",,"  350","  350","12.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-29","7.61",,"0.00",,"0.0","0.0","63","82","55",,"  320","  320","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-06-30","5.82",,"0.00",,"0.0","0.0","71","87","59",,"  310","  320","14.1","16.1",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-01","4.70",,"0.00",,"0.0","0.0","65","76","57",,"  310","  320","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-02","7.61",,"0.00",,"0.0","0.0","65","83","54",,"  320","  320","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-03","9.40",,"0.00",,"0.0","0.0","66","78","58",,"  320","  330","17.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-04","6.26",,"0.00",,"0.0","0.0","66","84","55",,"  320","  320","14.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-05","6.26",,"0.00",,"0.0","0.0","72","91","58",,"  320","  310","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-06","6.04",,"0.00",,"0.0","0.0","71","89","57",,"  320","  320","13.0","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-07","6.71",,"0.00",,"0.0","0.0","68","72","56",,"  320","  320","15.0","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-08","6.93",,"0.00",,"0.0","0.0","65","87","54",,"  320","  310","17.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-09","7.83",,"0.00",,"0.0","0.0","71","84","58",,"  320","  320","16.1","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-10","8.50",,"0.00",,"0.0","0.0","68","78","57",,"  320","  320","16.1","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-11","6.71",,"0.00",,"0.0","0.0","64","79","54",,"  320","  310","14.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-12","6.93",,"0.00",,"0.0","0.0","67","82","55",,"  320","  280","13.0","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-13","4.92",,"0.00",,"0.0","0.0","67","76","58",,"  300","  300","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-14","6.71",,"0.00",,"0.0","0.0","67","86","56",,"  330","  330","14.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-15","8.72",,"0.00",,"0.0","0.0","69","80","57",,"  320","  310","21.0","25.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-16","9.40",,"0.00",,"0.0","0.0","66","74","56",,"  310","  320","19.9","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-17","6.93",,"0.00",,"0.0","0.0","66","81","55",,"  310","  320","17.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-18","6.93",,"0.00",,"0.0","0.0","69","84","57",,"  320","  310","15.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-19","4.92",,"0.00",,"0.0","0.0","68","82","56",,"  320","  320","15.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-20","6.71",,"0.00",,"0.0","0.0","68","75","60",,"  300","  320","14.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-21","4.92",,"0.00",,"0.0","0.0","67","82","57",,"  300","  330","10.1","13.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-22","7.38",,"0.00",,"0.0","0.0","74","90","62",,"  320","  320","18.1","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-23","10.07",,"0.00",,"0.0","0.0","74","83","62",,"  310","  310","23.0","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-24","8.95",,"0.00",,"0.0","0.0","70","88","58",,"  320","  320","21.9","28.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-25","6.26",,"0.00",,"0.0","0.0","74","89","60",,"  320","  320","17.0","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-26","6.93",,"0.00",,"0.0","0.0","72","86","58",,"  330","  330","15.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-27","7.16",,"0.00",,"0.0","0.0","68","78","59",,"  310","  320","16.1","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-28","7.83",,"0.00",,"0.0","0.0","66","82","56",,"  320","  320","16.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-29","8.50",,"0.00",,"0.0","0.0","69","86","56",,"  320","  330","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-30","8.28",,"0.00",,"0.0","0.0","72","88","61",,"  320","  290","18.1","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-07-31","8.05",,"0.00",,"0.0","0.0","73","91","59",,"  320","  320","21.9","28.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-01","6.26",,"0.00",,"0.0","0.0","78","97","62",,"  320","  310","19.9","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-02","6.04",,"0.00",,"0.0","0.0","82","103","65",,"  330","  320","15.0","19.0",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-03","3.80",,"0.00",,"0.0","0.0","83","105","66",,"  270","  320","12.1","14.1",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-04","4.47",,"0.00",,"0.0","0.0","82","96","64",,"  310","  320","16.1","18.1",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-05","4.92",,"0.00",,"0.0","0.0","73","89","59",,"  320","  320","12.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-06","5.82",,"0.00",,"0.0","0.0","73","88","61",,"  310","  310","13.0","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-07","6.26",,"0.00",,"0.0","0.0","74","89","62",,"  320","  290","13.0","16.1",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-08","4.92",,"0.00",,"0.0","0.0","73","92","61",,"  280","  300","13.0","15.0","    1",,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-09","5.59",,"0.00",,"0.0","0.0","76","94","63",,"  310","  330","13.0","15.0",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-10","5.37",,"0.00",,"0.0","0.0","75","90","62",,"  290","  270","12.1","14.1",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-11","4.92",,"0.00",,"0.0","0.0","73","85","62",,"  320","  320","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-12","4.92",,"0.00",,"0.0","0.0","68","80","60",,"  320","  270","13.0","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-13","7.83",,"0.06",,"0.0","0.0","67","75","58",,"  310","  320","19.9","23.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-14","5.14",,"0.00",,"0.0","0.0","62","75","52",,"  300","  300","13.0","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-15","5.82",,"0.00",,"0.0","0.0","66","83","55",,"  310","  300","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-16","6.93",,"0.00",,"0.0","0.0","69","84","58",,"  320","  350","14.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-17","6.71",,"0.00",,"0.0","0.0","69","80","62",,"  320","  320","13.0","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-18","6.93",,"0.00",,"0.0","0.0","68","81","57",,"  320","  320","17.0","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-19","10.51",,"0.00",,"0.0","0.0","68","79","59",,"  320","  320","18.1","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-20","6.93",,"0.00",,"0.0","0.0","66","81","56",,"  320","  340","16.1","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-21","7.16",,"0.00",,"0.0","0.0","71","91","59",,"  320","  320","17.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-22","4.47",,"0.00",,"0.0","0.0","74","88","61",,"  320","  320","12.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-23","5.37",,"0.00",,"0.0","0.0","70","83","61",,"  310","  320","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-24","10.74",,"0.00",,"0.0","0.0","69","75","61",,"  310","  320","18.1","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-25","6.71",,"0.00",,"0.0","0.0","65","81","56",,"  310","  310","16.1","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-26","6.49",,"0.00",,"0.0","0.0","70","91","57",,"  320","  320","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-27","2.91",,"0.00",,"0.0","0.0","75","95","58",,"  270","  300","8.9","12.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-28","2.01",,"0.00",,"0.0","0.0","77","98","62",,"  100","   90","8.1","8.9",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-29","4.92",,"0.00",,"0.0","0.0","76","88","62",,"  310","  320","14.1","16.1",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-30","4.25",,"0.00",,"0.0","0.0","68","80","60",,"  320","  350","12.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-08-31","6.26",,"0.00",,"0.0","0.0","71","83","64",,"  310","  310","14.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-09-01","5.14",,"0.00",,"0.0","0.0","71","92","59",,"  310","  320","17.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-09-02","4.47",,"0.00",,"0.0","0.0","76","98","60",,"  320","  320","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2017-09-03","2.91",,"0.00",,"0.0","0.0","78","95","63",,"  240","  270","8.1","11.0",,,,,,,"    1",,,,,,,,
